id,loss
23273,5377.4683
23274,1624.6782
23275,1694.8115
23279,5349.163
23282,1895.5698
23285,1127.6849
23287,5384.6313
23301,3906.1624
23302,7301.9243
23306,1198.1766
23313,5501.989
23318,3880.8066
23319,2744.6018
23324,2003.6855
23329,1825.8835
23332,756.04443
23335,4908.719
23337,3653.041
23342,5105.986
23343,1937.1897
23350,13743.42
23359,1081.6785
23362,5189.472
23372,2671.302
23380,3053.213
23382,3965.2947
23388,1267.787
23400,3461.311
23420,2179.1165
23423,1280.521
23426,5213.5483
23428,1932.5188
23431,4803.986
23435,2687.8328
23436,2417.3699
23445,3374.6785
23462,1926.5924
23468,3825.978
23470,3174.4365
23471,1917.1318
23472,1500.6925
23486,458.5807
23491,6840.0645
23494,1811.2626
23496,1986.3337
23497,1432.9332
23510,7735.356
23514,8656.28
23528,1961.3087
23534,5420.568
23537,2039.1003
23538,1317.1868
23541,5912.5527
23546,2110.7458
23547,5023.6743
23551,8686.126
23557,3695.7634
23562,1742.4458
23565,6828.4224
23566,4841.524
23567,4415.301
23575,3404.883
23578,3977.1304
23584,1367.0122
23585,894.34644
23587,1406.7336
23588,3222.1213
23591,4397.1655
23596,3520.9165
23597,1901.6165
23605,1254.2281
23611,3292.7334
23618,2546.4802
23619,1267.5381
23620,770.9802
23633,4168.599
23637,1008.1155
23646,3313.2146
23651,1361.7377
23655,3219.14
23661,2049.4734
23666,906.4437
23670,834.67126
23671,3118.321
23677,3755.781
23681,1416.0046
23683,8559.461
23685,3448.4456
23689,3133.168
23690,1977.7303
23692,1315.7551
23697,4138.248
23704,1954.8236
23706,2042.8975
23709,3160.727
23717,1573.0715
23721,10163.388
23724,5652.57
23726,878.37054
23729,2269.8599
23736,2877.8943
23737,1892.2324
23742,1146.3734
23761,3833.4302
23763,3849.819
23768,1424.2648
23773,848.3142
23774,3503.4675
23776,2810.6016
23796,5072.1294
23797,4858.4
23799,3815.4817
23801,1713.7534
23804,2337.5486
23808,1317.2651
23809,4703.671
23813,1833.218
23825,1730.2457
23841,2721.1924
23851,1125.8967
23858,1232.3601
23862,2829.8083
23866,2020.4537
23869,1603.772
23871,1775.6765
23886,10070.962
23890,3484.6577
23900,1571.6964
23902,1883.6152
23903,1670.4932
23905,3091.5598
23919,1908.7373
23920,1990.9583
23927,2281.8606
23930,1674.6409
23932,2538.1262
23935,13486.072
23937,1722.3037
23945,1413.0701
23946,5716.5645
23952,1608.2622
23964,1548.8232
23966,1743.2097
23968,5598.546
23971,1459.5977
23972,4813.231
23975,19974.191
23981,1948.6562
23984,6967.8267
23988,2718.4934
23990,1131.9443
23996,1611.4357
23997,1379.7505
23998,2369.8015
24013,2334.4177
24020,3974.207
24022,6026.113
24037,6127.2446
24041,1188.1572
24051,2488.7158
24053,3421.1443
24063,1125.3256
24067,2387.4255
24069,2627.069
24082,1637.6484
24087,3974.573
24090,1809.5789
24096,2091.0085
24097,3489.9573
24098,1720.502
24108,2048.2266
24110,2069.873
24117,1923.3467
24118,5329.8345
24128,1707.1226
24129,2347.5017
24131,6884.2734
24132,1364.5267
24134,1154.7562
24135,5700.23
24136,8315.8125
24142,2120.867
24144,3300.9421
24146,1602.4548
24148,1452.2614
24151,2366.107
24155,972.90674
24167,1473.6685
24169,7372.0996
24173,1305.8865
24174,4519.897
24183,7688.2407
24186,8203.227
24188,7301.858
24194,5638.7036
24197,2981.9023
24200,1791.3595
24207,2794.7786
24220,1452.6741
24221,1763.0303
24224,7297.9634
24229,4197.3423
24230,3390.0142
24235,1161.6807
24243,1927.7317
24249,3237.9988
24273,2365.6704
24281,9409.491
24292,1912.4167
24302,1249.8076
24305,1618.0559
24309,2259.335
24310,6001.768
24316,5489.5063
24318,12828.613
24329,2138.6628
24330,6875.9487
24341,1161.6117
24345,918.49054
24347,9997.504
24349,3156.08
24351,856.635
24352,4107.8936
24358,3657.1594
24359,2654.0437
24362,1209.3801
24369,4300.0864
24378,2169.9714
24379,3651.8594
24386,2692.7634
24390,3697.095
24395,2031.45
24399,2013.7417
24400,2456.3887
24406,5235.4565
24408,2648.7708
24411,3606.924
24413,2475.297
24423,1661.0168
24430,2407.3694
24435,6918.432
24436,4592.9224
24438,1003.06006
24443,2484.5515
24445,5012.538
24452,14522.752
24454,4489.7446
24464,6515.389
24468,2961.993
24473,1208.2954
24477,5889.872
24481,3940.9397
24484,1694.4165
24490,1720.3022
24491,676.2895
24497,890.76355
24504,3060.1711
24509,1278.075
24510,1757.104
24511,2340.366
24518,833.80505
24521,5809.198
24525,2189.5562
24528,8506.488
24564,2463.8352
24571,1656.4158
24575,1624.9424
24581,4574.7734
24590,2497.944
24591,4526.0747
24594,3171.6765
24599,2179.5247
24602,2064.8806
24605,1550.9316
24607,1020.04694
24610,4898.2046
24621,4321.7466
24626,1215.5704
24632,8105.644
24634,9783.844
24635,6665.816
24638,7989.3486
24650,1980.568
24653,9657.166
24655,8630.895
24660,1923.1401
24661,1775.0994
24663,1205.7618
24666,2104.845
24675,1407.0728
24676,1844.5765
24679,6257.1997
24684,4838.6294
24685,4530.7993
24701,1688.6467
24704,2713.0837
24706,1591.687
24711,2569.219
24712,2375.9253
24715,3299.9438
24719,3088.9636
24720,16377.608
24726,599.8759
24731,4639.5493
24734,1262.9312
24736,3596.4836
24738,6657.239
24760,5965.239
24763,1960.7678
24771,866.6686
24774,1825.7366
24776,1302.9407
24780,3089.2893
24787,2289.438
24796,4509.869
24798,4734.9233
24801,4594.469
24805,2870.744
24809,4102.213
24816,1447.2068
24818,5890.913
24824,4853.4453
24825,2086.8994
24831,1489.3872
24839,988.8478
24841,2029.0597
24850,2188.6965
24865,1693.6775
24867,1049.6481
24868,874.38446
24874,1912.1825
24876,3942.9128
24878,1681.3269
24879,1125.9741
24884,1224.9106
24885,5915.6553
24886,2792.1946
24888,5622.902
24902,3488.817
24907,1303.9397
24909,1480.1522
24917,1279.4608
24928,2939.8743
24931,2615.119
24939,5223.7427
24942,4304.5024
24948,1307.5238
24952,1174.1355
24957,1446.7488
24961,1460.9214
24964,1499.763
24981,4040.1726
24992,8396.085
24995,4572.2866
25001,2419.056
25006,4737.984
25010,4129.5796
25019,2370.9553
25022,1180.4384
25026,1767.9087
25033,2219.887
25048,3630.5671
25049,1402.708
25051,3610.6438
25058,3285.7615
25060,1266.4219
25063,906.70966
25065,4287.383
25068,1732.2463
25073,713.6931
25075,1690.749
25088,3878.526
25091,2475.465
25093,6193.528
25095,909.20044
25099,2032.9277
25111,1140.7086
25114,2313.1304
25118,2041.1282
25119,2999.1746
25121,912.2084
25125,1976.4841
25128,2259.5393
25129,7160.642
25132,1015.8233
25137,6258.986
25140,3443.4055
25143,2612.999
25144,4057.9558
25151,2548.7815
25152,8302.674
25162,2471.987
25168,977.4191
25171,2301.341
25172,8733.594
25175,1431.1289
25181,3231.5686
25187,5104.48
25188,1083.251
25189,1910.6276
25193,5184.406
25198,2697.5662
25215,6479.894
25225,1433.6511
25229,800.2604
25232,3550.8586
25239,1333.4144
25250,5487.4214
25251,2069.409
25252,2113.993
25257,1476.6624
25258,1764.261
25267,2855.7263
25271,1339.3629
25280,6127.12
25285,4136.8276
25288,1542.0116
25300,5264.094
25312,1827.8328
25315,2476.408
25316,749.61975
25317,1588.4174
25336,2394.3455
25338,4222.654
25339,3506.2686
25341,2303.7893
25342,1793.1304
25343,3429.0266
25346,1477.6904
25349,891.4379
25350,974.9231
25351,1258.3918
25357,1697.6619
25363,3483.7612
25371,769.79956
25377,2189.219
25379,984.0882
25381,2906.2173
25384,5212.8687
25390,1730.0508
25392,983.79645
25395,3710.6592
25402,4863.0005
25403,2147.3008
25404,6103.3784
25415,1837.1624
25417,1062.6553
25418,2611.8953
25425,4377.682
25426,1453.59
25428,1129.7097
25435,1445.8987
25442,4086.097
25455,7399.799
25468,2046.1953
25471,6121.5444
25486,1244.2039
25492,2880.968
25498,1348.9076
25499,3656.323
25502,2109.245
25506,5253.9346
25510,3635.8577
25513,1756.1962
25518,3049.7478
25520,7458.1104
25522,2926.9219
25526,2016.5793
25532,942.4219
25543,2131.1484
25546,1697.3977
25551,876.1516
25554,3284.1482
25558,5217.5645
25560,3218.198
25563,1155.3057
25568,1534.2605
25569,9914.08
25570,2062.767
25574,4231.8413
25580,4630.7046
25584,1007.1021
25585,6736.016
25586,3333.3943
25588,8752.149
25592,2825.2883
25594,3371.3923
25595,3758.3875
25614,4670.379
25621,1868.2758
25630,3995.405
25632,2046.2301
25635,3057.3132
25636,8990.38
25638,684.2703
25645,2887.7654
25649,3865.3928
25654,1509.89
25657,4318.5723
25660,3005.0388
25668,2028.904
25670,3079.2058
25677,2461.7593
25680,3032.1584
25683,1678.5742
25685,4267.306
25690,2287.0095
25694,3261.3997
25696,1610.2737
25701,3529.7747
25703,2360.7715
25708,1344.6794
25720,1506.1138
25722,1829.5471
25725,4564.072
25727,3360.1091
25729,3340.31
25731,5285.9375
25733,5433.48
25738,2485.6575
25743,4021.8894
25746,2519.7913
25747,7962.6626
25752,1867.3846
25754,5935.5347
25760,1222.4086
25764,779.7751
25766,2206.6208
25775,3787.9392
25779,1086.4354
25785,1451.4882
25787,1555.2452
25795,1509.2413
25796,2060.5728
25800,1300.3442
25807,2311.1934
25811,6406.1587
25813,2175.6555
25814,1362.6802
25816,4632.321
25817,1277.9105
25823,1176.9268
25838,1769.8276
25844,2196.5645
25869,2895.824
25873,3131.1453
25875,815.4551
25876,2824.3474
25878,4169.275
25881,2009.3217
25889,2119.2617
25894,2343.4539
25895,11127.782
25896,1977.668
25906,1338.2881
25910,1543.1693
25916,3295.0593
25921,2408.343
25924,1455.1344
25931,6083.577
25941,4184.191
25946,1210.4729
25949,1907.2522
25954,1138.509
25957,1083.5872
25964,2290.657
25976,1225.0474
25978,5424.7837
25987,2222.2595
25989,2651.864
26004,931.481
26005,972.1981
26006,1549.4915
26007,2453.8364
26013,1741.4153
26014,1563.7024
26026,2840.8442
26029,1885.3257
26032,4079.6133
26033,1686.5344
26037,1364.4327
26039,1655.3267
26046,714.72876
26057,1603.7063
26058,1741.8997
26060,1355.5746
26067,670.167
26068,3028.2864
26069,1402.8525
26072,2845.9866
26078,4347.788
26081,3641.037
26085,893.83264
26090,1435.9197
26093,11410.225
26095,1540.4014
26097,2740.2026
26099,3864.138
26103,1992.3733
26106,1722.5498
26107,4921.218
26113,1572.1833
26114,1380.4365
26117,897.6044
26118,1776.5118
26120,3475.396
26121,1368.7451
26122,1888.8427
26131,2815.6995
26134,4831.4204
26135,730.71936
26140,2145.1125
26143,1400.4167
26147,4946.262
26156,900.9343
26157,2195.5828
26158,1009.63684
26169,7667.7163
26172,2779.1697
26176,1912.4277
26177,2444.6985
26182,1923.0957
26183,4961.515
26188,1911.3411
26191,1196.9891
26200,1495.976
26205,2002.11
26215,1047.9943
26219,4931.5874
26223,3891.8447
26224,2503.7776
26232,6983.831
26233,1147.0723
26234,3150.649
26236,2653.7732
26248,687.2964
26254,2337.3047
26259,3053.0579
26260,4091.5098
26266,6320.489
26270,2506.7883
26272,2836.0122
26278,1071.8022
26286,1707.5741
26288,1588.2532
26297,4103.265
26299,2364.136
26302,1516.0188
26313,4339.8203
26319,938.2394
26332,1548.1323
26344,1341.0137
26351,1888.337
26352,1250.69
26359,6757.1997
26363,3253.3425
26366,4763.846
26368,7617.689
26378,2041.3419
26382,1716.7778
26392,1167.2253
26394,1948.1653
26397,1197.252
26400,1481.2388
26403,1106.3236
26405,1973.0269
26412,1346.113
26413,5490.1597
26414,810.3094
26422,2967.0032
26442,2071.6829
26449,6162.025
26455,2487.6853
26457,7482.4956
26459,8284.9795
26461,2044.5342
26465,1789.1832
26467,2469.3855
26475,2147.154
26478,3947.1003
26479,1649.1965
26481,1724.3582
26493,2317.7441
26495,4281.8735
26500,2019.6934
26504,7984.64
26509,2156.8843
26512,1948.6648
26516,4512.0845
26521,834.8176
26525,6086.6997
26528,1919.9683
26536,1466.4492
26540,979.9433
26541,2271.2715
26552,2509.7683
26553,3676.0603
26557,2242.7214
26558,5763.7114
26559,1447.1533
26563,4430.0425
26564,5345.8223
26570,9325.833
26571,1439.832
26575,939.26
26576,3734.214
26578,2926.162
26583,1824.7676
26586,3379.2625
26588,788.42926
26597,5049.2466
26604,2066.1604
26605,1161.9038
26610,1565.2957
26612,3623.827
26617,14530.388
26619,1190.7742
26630,1389.2732
26632,3394.598
26635,1552.6394
26642,5628.071
26649,1481.352
26667,2010.7555
26669,1893.5798
26671,1161.3163
26682,3071.2544
26695,3145.1353
26699,1191.4205
26703,2777.9458
26706,3191.0715
26716,1730.2178
26719,2250.8445
26722,1152.9089
26727,2044.5892
26730,5298.345
26731,6588.4126
26735,3307.7788
26737,1191.408
26739,2606.343
26740,2565.3342
26756,2681.0813
26757,1098.8042
26765,1052.3203
26776,2811.1477
26778,1143.6488
26779,6903.1924
26785,2396.768
26790,5329.93
26791,2722.7395
26799,1502.8464
26800,4245.525
26805,1977.249
26809,1559.0798
26811,3483.2822
26820,2800.1445
26822,705.6765
26826,1646.0378
26828,7015.373
26840,1622.8356
26841,4857.3496
26852,2344.2656
26854,1735.5513
26859,4208.425
26860,2212.3665
26862,1096.7383
26870,3333.6248
26877,3967.0198
26878,1270.4878
26882,1456.248
26888,5940.961
26902,1351.9717
26907,3541.3323
26912,967.7068
26915,1094.0413
26926,5561.191
26930,1741.1045
26944,1269.3824
26949,15517.966
26952,1689.6982
26967,4197.727
26974,2159.3997
26977,7212.206
26980,8726.564
26984,2317.9045
26985,4448.5024
26988,990.9343
26990,5503.5845
26993,1153.1919
26995,3102.552
27001,2813.0615
27005,1898.4207
27009,4925.7925
27010,5848.0176
27012,1224.2408
27015,2913.0818
27017,3903.6387
27025,1489.7466
27031,10314.299
27032,1863.7865
27033,1647.05
27043,2283.0725
27049,1104.7501
27050,3187.2542
27059,4424.7383
27064,1084.2312
27076,1649.8966
27078,2365.0588
27087,1131.9661
27091,5394.083
27093,2471.4312
27098,1724.8701
27103,2354.1204
27104,1679.4082
27105,2876.848
27112,2528.3694
27115,4896.633
27117,9632.692
27119,816.09937
27120,946.59906
27134,750.01025
27135,4451.466
27136,2400.889
27143,3826.0427
27153,1793.645
27154,2948.9832
27170,4306.9517
27171,2526.7366
27186,5441.548
27187,1625.7214
27190,4817.7114
27192,1424.3389
27204,1903.658
27207,2982.8674
27213,1020.1782
27220,1742.5737
27221,869.88574
27233,2557.9263
27241,2133.379
27248,1247.3308
27249,8112.312
27252,5525.2026
27254,6574.4185
27258,2106.4993
27259,2419.4573
27268,6574.4116
27271,1982.593
27274,3395.9734
27277,1503.7693
27288,3055.7808
27294,1987.8201
27295,3621.6213
27299,2580.3186
27310,7442.4404
27313,5455.8228
27321,1936.3407
27322,2163.4827
27327,2274.4924
27332,1355.7678
27335,5840.1255
27337,2644.1396
27361,902.08777
27363,14578.76
27371,880.6776
27373,1141.0295
27385,3722.877
27387,2484.1062
27390,2193.4792
27393,2148.3987
27397,1908.0575
27399,2384.5398
27402,2412.3306
27407,3816.759
27410,5036.8364
27411,3934.9968
27419,2356.407
27424,4470.696
27427,4156.692
27428,1246.856
27434,19071.68
27441,1092.412
27446,1336.1267
27450,2940.1062
27455,2837.285
27456,1008.68445
27457,1973.1454
27458,2715.5435
27466,1207.6378
27469,3774.619
27473,1947.4419
27480,901.69275
27500,5469.0386
27511,9073.914
27528,2618.906
27529,1268.7036
27531,3889.7783
27533,586.99756
27535,2759.0142
27543,3774.295
27544,4885.521
27546,923.95886
27548,5607.2153
27549,1108.7786
27559,4094.1008
27568,1433.624
27582,1222.7585
27585,13555.414
27588,1154.4272
27590,1038.6587
27591,2070.5383
27592,610.3843
27602,3501.5725
27627,1312.8914
27628,4457.886
27631,1256.5404
27632,1704.3221
27636,2228.2024
27644,8192.797
27649,1649.5785
27658,1145.3333
27660,5354.269
27665,1191.884
27668,2263.1135
27671,1751.2471
27676,2301.677
27679,2826.9802
27680,1926.116
27682,7611.08
27684,1785.5676
27692,2598.4758
27694,8102.498
27698,1365.4758
27699,3629.5974
27714,1943.9552
27716,1542.6658
27726,2022.8229
27731,2216.1262
27744,4523.226
27745,1302.6838
27747,5241.1504
27752,1486.0332
27755,3772.2742
27756,1370.6023
27762,5421.9165
27766,1350.3196
27767,7168.4
27768,5180.6675
27773,3573.9465
27790,2075.93
27795,3319.5527
27797,2653.9954
27804,1821.189
27806,765.9116
27808,1924.4106
27809,5277.724
27810,1621.1617
27811,1149.638
27836,1165.7842
27845,1654.6072
27848,13097.47
27849,1051.6135
27853,2496.464
27855,5771.474
27857,2511.2727
27862,4047.136
27865,1358.605
27877,3669.3997
27878,2771.6511
27889,2187.9038
27890,4311.4634
27899,7641.524
27900,2380.6086
27908,2276.2312
27910,1893.4982
27915,1723.332
27918,3177.9539
27919,1306.8225
27929,1209.8071
27936,2896.4673
27940,1345.0437
27941,1490.5485
27945,2978.9832
27946,1228.696
27948,2452.6042
27959,1633.2274
27961,1886.0511
27963,1347.5884
27965,1832.2148
27967,3835.402
27968,3914.675
27972,3810.3132
27974,1315.2561
27976,1468.4603
27977,6859.108
27979,2441.9575
27983,1611.8264
27995,776.33527
28007,5326.792
28008,1239.157
28011,10828.182
28014,1663.0409
28018,6785.476
28021,6102.257
28023,1686.3064
28030,6116.874
28034,3699.9744
28039,1100.8761
28040,4351.568
28042,1231.8424
28054,2755.8318
28060,1075.0325
28062,1152.686
28084,4248.156
28086,6836.4116
28090,5264.03
28093,1746.9349
28098,2670.4424
28104,2123.9458
28107,1196.9814
28109,888.0558
28110,2322.5017
28112,3492.499
28119,5075.27
28122,2785.5166
28123,1748.0316
28125,1174.157
28133,2177.176
28134,7781.103
28135,2000.9637
28140,855.5995
28143,1013.64404
28150,1156.6803
28158,5734.659
28159,1824.1481
28163,4680.226
28164,1514.7971
28167,3376.3928
28194,6144.074
28209,734.29895
28211,2606.9514
28218,2716.8926
28220,6904.4077
28229,2633.304
28233,1495.8203
28240,7047.351
28245,1914.0779
28246,2020.6548
28251,2568.9392
28254,4620.186
28260,3225.998
28273,1539.5659
28282,4070.3936
28284,1875.4429
28287,4005.7993
28292,3755.924
28299,1637.5692
28301,13916.647
28303,786.77673
28307,4184.6333
28316,2253.9246
28328,3236.5813
28329,1405.0596
28340,4301.0083
28341,2636.0247
28343,4544.714
28348,2808.71
28357,2300.1414
28362,1483.0708
28371,3971.75
28372,1560.3695
28376,5618.6504
28378,1944.2163
28381,1506.6768
28384,785.19543
28397,1763.0188
28408,8729.62
28412,7287.9775
28415,1133.1892
28433,2512.7295
28443,1646.3169
28446,4800.6606
28451,1636.1411
28453,7170.37
28457,1749.8075
28460,1816.4474
28469,1305.0002
28473,4700.4663
28480,4077.2444
28483,1690.481
28485,1407.398
28495,2488.1326
28499,1457.1023
28502,4917.3813
28504,5620.1333
28505,1260.2719
28508,2557.722
28511,4081.7634
28512,1633.0071
28515,1445.5569
28530,5376.817
28538,1906.0193
28544,6451.9897
28550,4866.7476
28559,967.11017
28571,5148.608
28579,1622.924
28585,4360.3584
28590,1984.5712
28591,1143.5098
28592,2547.3533
28593,4776.82
28598,1165.6257
28602,1576.8173
28607,4349.0444
28611,1781.0801
28623,1192.4358
28625,2342.6162
28633,3667.9045
28635,2117.4055
28639,2973.2666
28650,2282.6533
28664,4567.3755
28665,1784.0308
28667,1978.7524
28669,2052.1492
28676,12601.02
28679,1452.5312
28685,1208.0497
28686,4036.446
28688,1039.1678
28692,2890.8765
28695,6503.303
28696,944.422
28703,3508.843
28719,1824.1667
28723,2980.9602
28724,1051.3662
28728,1744.209
28732,3332.0012
28763,2189.9097
28765,3382.9426
28766,1919.6906
28769,3915.4304
28771,2970.8557
28776,3867.1301
28779,1610.7473
28782,2250.9734
28787,1052.8462
28790,1307.706
28800,4155.578
28806,3359.107
28813,996.33246
28814,2723.9622
28815,2527.8992
28821,1145.1868
28823,2015.6847
28828,3048.9382
28829,1683.8997
28832,3092.7659
28835,2048.5112
28843,1010.4114
28844,1946.7395
28846,1019.1898
28851,1976.7522
28852,5678.9897
28857,1881.5825
28859,3393.606
28863,3472.3147
28866,1053.296
28870,2480.512
28872,2389.5627
28873,4936.654
28875,3313.8901
28878,1914.009
28879,5175.688
28886,3367.4758
28893,4000.0764
28899,1747.5698
28902,5189.897
28903,1196.2041
28907,2020.4604
28925,2599.9556
28929,2615.314
28930,2433.5112
28937,4561.4814
28939,3354.1873
28947,2572.1057
28952,5155.149
28957,3138.993
28960,1567.7317
28961,1309.9087
28962,2647.7202
28963,6008.477
28964,3035.5571
28965,3076.3538
28969,5325.4624
28972,1904.6655
28973,8528.941
28974,1804.158
28982,6083.9233
28986,2558.44
28991,1467.4429
28992,4048.875
28993,2191.528
29001,2002.162
29005,5291.1772
29006,2188.7852
29019,1627.9628
29023,1034.6606
29028,794.8035
29030,1796.0767
29032,1470.9224
29034,1014.39014
29038,7080.978
29041,1028.4512
29042,2169.251
29048,6439.405
29050,2552.693
29053,2287.3167
29055,1177.195
29056,1881.5181
29059,1954.4805
29063,3217.3162
29064,2069.0203
29070,3450.708
29071,1336.5757
29077,4325.3745
29087,4024.9304
29098,2703.994
29108,5736.9062
29109,2420.0566
29121,2606.2864
29124,1484.0679
29126,899.4044
29129,1107.6886
29132,6643.307
29136,1181.5223
29146,1613.9565
29147,1432.3314
29148,1009.71387
29152,5796.399
29154,2721.1462
29155,5088.564
29161,1572.3774
29165,4497.2524
29166,5467.9854
29173,5772.0728
29180,1119.2969
29187,2473.1445
29198,1519.7255
29203,1477.3202
29206,1706.1025
29209,1863.2695
29210,2573.208
29211,2341.6047
29217,1098.214
29221,3602.095
29233,1649.1963
29240,2898.978
29241,4433.5845
29242,2077.0051
29255,4232.405
29259,10022.76
29263,6182.515
29275,826.7144
29277,3226.0427
29278,2163.0662
29279,1234.3269
29285,1780.6832
29287,3479.1885
29290,1729.2688
29303,3352.1562
29305,1191.5049
29322,1641.404
29325,6670.2886
29329,5556.822
29340,2217.3892
29341,2653.0823
29342,3079.3855
29346,8754.548
29367,930.01514
29370,1593.7693
29374,2967.3826
29375,1864.3083
29378,4205.0024
29380,1569.4536
29385,1511.5244
29392,14478.235
29393,1649.0001
29394,1616.104
29398,732.9868
29400,2089.767
29402,976.65845
29404,956.3235
29408,1662.6987
29411,1224.6483
29414,4705.8335
29419,1603.0942
29420,6203.137
29425,1709.002
29428,837.78564
29431,5027.0923
29437,1992.3984
29455,3358.1196
29458,1777.0217
29465,1311.5428
29466,2882.3074
29467,956.42883
29470,887.9596
29477,1275.1642
29479,1582.3704
29481,2733.3206
29484,839.0995
29486,1344.8384
29490,1413.416
29492,2161.5183
29496,1639.0322
29498,1179.5674
29506,2218.4954
29519,3320.129
29525,1587.1738
29530,2584.3127
29535,2573.414
29545,5781.3657
29548,1177.6312
29550,957.3157
29553,1271.6661
29559,1659.259
29562,1907.9763
29572,4197.3994
29573,2553.275
29575,4048.9714
29578,1218.9257
29580,4481.889
29587,2237.8157
29591,5282.9116
29595,1874.9218
29601,3028.9375
29604,8592.166
29605,1610.209
29615,7407.276
29621,1853.7018
29629,1667.6954
29633,5419.472
29636,3770.962
29640,2990.1555
29642,3295.7537
29645,1345.5526
29659,3297.6296
29663,2552.3772
29664,1352.6821
29675,1366.0266
29676,1259.5017
29683,2044.6616
29686,1794.5256
29692,4532.0063
29697,6051.9634
29700,2567.668
29704,1781.7324
29710,1446.2048
29719,1781.0582
29724,3939.18
29734,1308.5142
29735,4247.904
29741,2304.2444
29742,3499.8625
29744,1443.1257
29745,801.1228
29747,2024.7395
29748,1930.3179
29752,1661.9451
29756,1732.554
29759,1572.3988
29761,1347.304
29763,1298.9893
29766,2242.324
29771,2387.8928
29779,4536.3403
29781,3081.76
29782,7592.887
29783,1864.7542
29792,1429.5598
29794,2088.1924
29795,1313.3239
29796,1912.5941
29801,1245.3457
29802,1967.7969
29807,2168.021
29808,8909.063
29810,1853.0891
29817,3215.3926
29825,4089.8003
29829,6567.408
29832,1223.8667
29836,1019.259
29852,2489.6333
29857,8775.164
29859,1974.1299
29866,1780.4167
29872,1874.0874
29875,3624.8054
29890,7089.1714
29893,1349.9333
29895,5937.322
29901,2396.3528
29907,7468.1445
29913,8463.635
29914,2798.499
29919,1656.0667
29921,1247.8883
29930,2762.3052
29932,978.4846
29943,2385.61
29944,5419.4507
29947,2644.8218
29956,1855.2852
29961,2225.0725
29970,1079.458
29982,3069.9246
29983,1022.95825
29984,1114.733
29985,2207.3323
29999,2102.0195
30000,7507.685
30001,1813.4214
30007,2534.47
30009,4388.9917
30010,3907.9788
30011,1757.0754
30014,1784.6204
30027,6759.304
30029,7152.067
30034,1858.0967
30037,5065.389
30038,6429.484
30040,7080.8823
30050,3056.8333
30053,890.4159
30059,2903.3547
30070,2614.817
30073,1676.43
30076,876.815
30077,1291.3173
30078,4379.131
30081,1083.9644
30091,1795.2067
30093,4838.594
30106,1420.6715
30109,575.3412
30113,3565.5935
30115,7703.691
30117,2682.178
30122,1451.4207
30125,1248.3246
30130,2325.214
30144,1187.7673
30146,1817.7452
30151,843.8336
30165,1135.9869
30168,1747.7863
30177,4600.5327
30183,2532.3767
30184,834.95874
30200,1166.2695
30213,1683.8394
30220,955.0112
30222,1869.3552
30228,10788.988
30230,7427.1533
30231,1084.0962
30233,1445.0841
30237,2911.8994
30244,1535.1611
30246,2884.0642
30250,2835.5247
30251,3361.7021
30252,4345.638
30258,1883.5057
30259,3712.7463
30262,1898.8602
30267,1304.4558
30269,2278.6362
30273,2126.3357
30276,1222.7068
30280,1307.8441
30289,1952.3483
30290,996.51697
30299,3619.5452
30301,5284.9634
30305,3458.0837
30308,2091.1746
30311,3923.4434
30321,933.39575
30322,2110.6858
30330,1330.6277
30331,10059.05
30333,1440.564
30336,868.05054
30345,2323.822
30346,1483.1433
30354,10193.034
30358,1504.9985
30362,913.8849
30368,1443.3518
30374,1085.1819
30381,1529.8962
30382,944.30884
30384,2141.9426
30386,2115.8682
30389,2592.9824
30398,830.8804
30402,1317.1816
30412,838.16595
30415,7221.889
30419,3319.2742
30426,2411.903
30429,925.5029
30437,1882.9093
30448,867.0679
30455,2239.701
30460,1766.7456
30468,2111.6982
30490,1653.4298
30494,893.6306
30496,4094.2463
30499,784.14343
30501,3183.7322
30505,3017.8455
30507,2607.4265
30523,2682.9805
30525,3313.4985
30544,4724.751
30555,12883.959
30560,1182.009
30566,2099.7297
30573,1502.7035
30579,5269.319
30581,1083.2953
30587,5924.9673
30596,3283.0247
30600,3161.652
30608,1609.2867
30612,6383.4116
30614,1964.4578
30623,5198.6265
30628,1867.4092
30631,1399.6361
30632,2263.203
30633,1450.864
30639,970.36475
30647,1208.8369
30648,1645.0298
30657,1630.6946
30659,842.47424
30661,1992.5594
30664,3522.0862
30666,2008.5433
30667,1714.744
30675,2222.1326
30677,1887.3005
30691,2915.1792
30697,1221.6047
30701,872.1267
30702,691.5615
30704,2482.9622
30710,1279.8593
30719,5162.9565
30720,1274.1267
30729,4468.821
30733,3875.899
30738,5387.7817
30739,3622.3992
30740,1581.5409
30743,2392.578
30746,1550.7935
30748,2428.7913
30751,2153.6504
30753,1487.4067
30773,3049.1448
30775,1032.361
30783,2631.5754
30791,6187.402
30792,3564.1333
30804,1537.0347
30807,7759.832
30808,2313.8584
30810,775.7913
30812,8684.1045
30852,1337.4359
30856,2504.1921
30880,7357.56
30896,2294.964
30898,3919.3103
30913,1576.4473
30924,5900.753
30925,1036.1235
30932,3076.1816
30939,2711.6838
30941,1077.2655
30954,4663.417
30957,1893.4685
30967,3035.583
30968,702.4339
30974,1696.8584
30976,1177.0471
30978,1856.9597
30979,3382.793
30986,5142.864
30989,1890.0697
30992,3246.4404
30996,1934.6154
31001,950.9136
31003,685.5925
31005,3446.3293
31008,891.3252
31015,9154.307
